"item_number","subjectID","Test","Age","Years_in_education","Gender","TOWRE_wordacc","TOWRE_nonwordacc","ART_HRminusFR","RT","COT","Subject","Trial.order","item_name","Length","Ortho_N","BG_Sum","BG_Mean","BG_Freq_By_Pos","item_type","SUBTLWF","LgSUBTLWF","SUBTLCD","LgSUBTLCD","OLD"
73,"HB7","LTA",21,16,"M",84,49,5,786.74,895078.2,"HB8",329,"whisk",5,0,135,18,243,"word","0.57",1.477,0.35,1.477,1.95
73,"GB9","ALT",21,11,"F",78,41,18,761.94,787329.13,"GB9",303,"whisk",5,0,135,18,243,"word","0.57",1.477,0.35,1.477,1.95
73,"AA1","LTA",52,11,"M",68,34,15,-846.79,803517.81,"AA1",289,"whisk",5,0,135,18,243,"word","0.57",1.477,0.35,1.477,1.95
73,"A16","ALT",21,16,"F",97,55,10,674.64,179789.63,"A16",74,"whisk",5,0,135,18,243,"word","0.57",1.477,0.35,1.477,1.95
74,"B18","TLA",69,11,"M",85,54,10,789.38,934616.82,"b18",291,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"MB10","ATL",59,13,"F",96,56,30,657.48,826936.43,"mb10",265,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"RT4","ALT",21,15,"M",92,57,13,489.85,214730.22,"RT4",61,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"A19","TAL",21,15,"F",98,56,9,487.77,601755.86,"A18",228,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"ML1","TAL",21,16,"F",83,51,7,553.28,689601.02,"ML1",242,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"A15","LTA",21,16,"F",95,57,9,638.7,964596.65,"A15",317,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"A17","ATL",21,16,"F",103,61,4,520.65,112856.18,"A17",43,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"NH7","TAL",53,12,"M",88,51,12,583.25,123028.01,"nh7",50,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"GB9","ALT",21,11,"F",78,41,18,432.58,839713.39,"GB9",325,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"AA1","LTA",52,11,"M",68,34,15,582.01,766935.24,"AA1",275,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"NH2","LAT",54,17,"F",79,56,43,578.3,441823.71,"NH2",142,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"G20","LAT",73,13,"M",93,60,21,558.8,698066.11,"g20",209,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"NH1","TAL",52,18,"M",78,56,33,710.64,141135.81,"NH1",45,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"EB5","ATL",21,13,"F",103,60,14,470.96,867691.37,"eb5",321,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"A16","ALT",21,16,"F",97,55,10,768.86,182287.3,"A16",75,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"LG12","TLA",20,16,"M",92,56,4,400.54,820214.99,"LG12",197,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"AP11","ATL",21,16,"M",84,51,10,-444.08,733169.02,"AP11",257,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B16","ALT",46,17,"M",103,58,30,546.03,137388.63,"B16",53,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"JL3","ATL",61,17,"F",75,16,6,660.77,450247.06,"JL3",155,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"AA2","ALT",51,16,"F",95,60,37,626.15,993141.13,"AA2",226,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B17","ATL",59,14,"M",97,49,17,669.01,256528.83,"b17",99,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"LM6","TLA",21,16,"M",104,54,5,1295.44,348158.89,"lm6",121,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B13","TAL",53,15,"M",95,44,26,559.07,989905.12,"B13",239,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"JP3","LTA",21,13,"M",82,43,1,644.55,902929.25,"jp3",256,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"JB7","TAL",16,12,"F",90,50,4,692.15,422606.16,"jb7",140,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"SL2","LAT",21,13,"M",100,62,8,497.42,198481.25,"SL2",70,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"JB13","TAL",20,16,"M",100,59,7,613.67,605705.1,"JB13",226,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B15","LTA",47,18,"M",104,63,38,449.47,112645.02,"b15",45,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"HB7","LTA",21,16,"M",84,49,5,471.42,904569.3,"HB8",333,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"TC14","LAT",21,16,"M",97,56,7,575.09,904278.29,"tc14",321,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B19","TAL",56,16,"M",92,50,15,627.38,956392.03,"B19",324,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"BM8","LAT",42,19,"F",79,53,27,486.38,1460768.25,"BM9",302,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"A18","TLA",21,16,"F",100,57,12,423.34,311731.71,"A18",127,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
74,"B12","TLA",58,13,"M",93,47,8,613.89,682260.91,"fb11",239,"hurt",4,5,59,303,278,"word","246.35",4.099,61.08,3.71,1.65
75,"NH1","TAL",52,18,"M",78,56,33,622.66,133775.97,"NH1",42,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"BM8","LAT",42,19,"F",79,53,27,540.76,1494752.77,"BM9",316,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"A18","TLA",21,16,"F",100,57,12,549.72,274350.23,"A18",111,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"JB13","TAL",20,16,"M",100,59,7,726.55,608136.18,"JB13",227,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"A16","ALT",21,16,"F",97,55,10,-405.77,165802.67,"A16",68,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"MB10","ATL",59,13,"F",96,56,30,541.9,841955.69,"mb10",271,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"LG12","TLA",20,16,"M",92,56,4,535.25,783849.06,"LG12",182,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"EB5","ATL",21,13,"F",103,60,14,397.61,869972.57,"eb5",322,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"TC14","LAT",21,16,"M",97,56,7,614.19,901847.21,"tc14",320,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B12","TLA",58,13,"M",93,47,8,515.59,719942.26,"fb11",254,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B15","LTA",47,18,"M",104,63,38,456.03,138853.92,"b15",56,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"A15","LTA",21,16,"F",95,57,9,567.63,937564.09,"A15",306,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"NH2","LAT",54,17,"F",79,56,43,574.67,529026.2,"NH2",176,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"A19","TAL",21,15,"F",98,56,9,1110.97,681315.05,"A18",259,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B17","ATL",59,14,"M",97,49,17,654.35,222960.01,"b17",86,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"G20","LAT",73,13,"M",93,60,21,594.33,700430.57,"g20",210,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"JL3","ATL",61,17,"F",75,16,6,696.54,431747.63,"JL3",148,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"A17","ATL",21,16,"F",103,61,4,511.06,152641.08,"A17",59,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"SL2","LAT",21,13,"M",100,62,8,461.07,190789.8,"SL2",67,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B18","TLA",69,11,"M",85,54,10,621.91,919064.58,"b18",285,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"JB7","TAL",16,12,"F",90,50,4,514.97,400143.76,"jb7",131,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B19","TAL",56,16,"M",92,50,15,706.02,938025.82,"B19",317,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"NH7","TAL",53,12,"M",88,51,12,590.12,64190.18,"nh7",26,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B16","ALT",46,17,"M",103,58,30,736.26,152158.2,"B16",59,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"ML1","TAL",21,16,"F",83,51,7,615.8,657331.39,"ML1",229,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"LM6","TLA",21,16,"M",104,54,5,858,297781.33,"lm6",103,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"B13","TAL",53,15,"M",95,44,26,672.55,1045958.58,"B13",260,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"GB9","ALT",21,11,"F",78,41,18,451.5,867037.8,"GB9",336,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"AA2","ALT",51,16,"F",95,60,37,548.79,1063009.34,"AA2",254,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"AA1","LTA",52,11,"M",68,34,15,860.47,743457.13,"AA1",266,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"RT4","ALT",21,15,"M",92,57,13,448.55,232346.89,"RT4",68,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"AP11","ATL",21,16,"M",84,51,10,701.37,678481.01,"AP11",236,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"JP3","LTA",21,13,"M",82,43,1,700.51,888209.84,"jp3",250,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
75,"HB7","LTA",21,16,"M",84,49,5,492.25,839829.95,"HB8",306,"faith",5,0,155,42,17,"word","46.33",3.374,14.54,3.087,1.95
76,"A17","ATL",21,16,"F",103,61,4,481.27,103303.73,"A17",39,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B15","LTA",47,18,"M",104,63,38,524.88,72682.25,"b15",28,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"JB13","TAL",20,16,"M",100,59,7,790.71,640439.56,"JB13",240,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"LG12","TLA",20,16,"M",92,56,4,554.92,810540.72,"LG12",193,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"AA1","LTA",52,11,"M",68,34,15,1023.37,813724.98,"AA1",293,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B13","TAL",53,15,"M",95,44,26,592.87,950855.9,"B13",225,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"A19","TAL",21,15,"F",98,56,9,641.62,644033.13,"A18",245,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B16","ALT",46,17,"M",103,58,30,474.6,78077.24,"B16",29,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"NH1","TAL",52,18,"M",78,56,33,517.39,81049.87,"NH1",22,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"JL3","ATL",61,17,"F",75,16,6,696.59,423771.74,"JL3",145,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"A15","LTA",21,16,"F",95,57,9,567.77,977083.4,"A15",322,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"ML1","TAL",21,16,"F",83,51,7,649.72,687136.67,"ML1",241,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"G20","LAT",73,13,"M",93,60,21,599.53,671057.95,"g20",198,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"NH2","LAT",54,17,"F",79,56,43,587.42,474310.26,"NH2",155,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B18","TLA",69,11,"M",85,54,10,598.76,871808.39,"b18",267,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"AP11","ATL",21,16,"M",84,51,10,677.47,730671.67,"AP11",256,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"JP3","LTA",21,13,"M",82,43,1,593.08,860486.06,"jp3",239,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"HB7","LTA",21,16,"M",84,49,5,440.06,890649.01,"HB8",327,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"AA2","ALT",51,16,"F",95,60,37,640.77,1025893.93,"AA2",239,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"A18","TLA",21,16,"F",100,57,12,448.5,257715.9,"A18",104,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"TC14","LAT",21,16,"M",97,56,7,-666.65,942426.26,"tc14",336,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"JB7","TAL",16,12,"F",90,50,4,543.2,409851.38,"jb7",135,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"LM6","TLA",21,16,"M",104,54,5,992.06,374317.83,"lm6",130,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B12","TLA",58,13,"M",93,47,8,618.72,717511.21,"fb11",253,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"EB5","ATL",21,13,"F",103,60,14,330.65,827312.33,"eb5",303,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B17","ATL",59,14,"M",97,49,17,447.54,164447.54,"b17",63,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"MB10","ATL",59,13,"F",96,56,30,894.5,831715.29,"mb10",267,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"RT4","ALT",21,15,"M",92,57,13,378.49,279735.39,"RT4",87,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"GB9","ALT",21,11,"F",78,41,18,468.78,799118.09,"GB9",308,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"A16","ALT",21,16,"F",97,55,10,454.41,163538.11,"A16",67,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"NH7","TAL",53,12,"M",88,51,12,616.01,69052.32,"nh7",28,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"SL2","LAT",21,13,"M",100,62,8,444.05,242341.98,"SL2",88,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"BM8","LAT",42,19,"F",79,53,27,516.9,1504360.35,"BM9",320,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
76,"B19","TAL",56,16,"M",92,50,15,518.84,913365.47,"B19",307,"test",4,13,42,266,111,"word","84.08",3.632,24.98,3.321,1.25
77,"JL3","ATL",61,17,"F",75,16,6,715.15,484232.06,"JL3",168,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"NH2","LAT",54,17,"F",79,56,43,685.07,491444.37,"NH2",162,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"JB13","TAL",20,16,"M",100,59,7,577.97,655692.09,"JB13",246,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"A19","TAL",21,15,"F",98,56,9,584.65,597026.94,"A18",226,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"A16","ALT",21,16,"F",97,55,10,731.24,214124.3,"A16",88,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"AP11","ATL",21,16,"M",84,51,10,675.73,735433.28,"AP11",258,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"G20","LAT",73,13,"M",93,60,21,1743.57,662465.96,"g20",195,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B13","TAL",53,15,"M",95,44,26,867.3,997180.74,"B13",242,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"HB7","LTA",21,16,"M",84,49,5,390.66,888434.43,"HB8",326,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B16","ALT",46,17,"M",103,58,30,635.55,110563.62,"B16",42,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"A17","ATL",21,16,"F",103,61,4,498.22,63407.58,"A17",23,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"JB7","TAL",16,12,"F",90,50,4,557.38,404989.26,"jb7",133,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"RT4","ALT",21,15,"M",92,57,13,424.36,299216.97,"RT4",95,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"A15","LTA",21,16,"F",95,57,9,534.5,957420.93,"A15",314,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"LM6","TLA",21,16,"M",104,54,5,684.62,333306.05,"lm6",116,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"BM8","LAT",42,19,"F",79,53,27,536.66,1548019.06,"BM9",338,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"TC14","LAT",21,16,"M",97,56,7,495.32,857854.66,"tc14",302,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"EB5","ATL",21,13,"F",103,60,14,393.63,845129.05,"eb5",311,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B15","LTA",47,18,"M",104,63,38,565.85,67953.33,"b15",26,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"SL2","LAT",21,13,"M",100,62,8,456.62,225257.84,"SL2",81,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"A18","TLA",21,16,"F",100,57,12,489.02,318641.86,"A18",130,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B12","TLA",58,13,"M",93,47,8,760.03,646011.52,"fb11",225,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"ML1","TAL",21,16,"F",83,51,7,640.63,659762.43,"ML1",230,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"MB10","ATL",59,13,"F",96,56,30,700.49,888611.98,"mb10",289,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"NH1","TAL",52,18,"M",78,56,33,663.83,88375.43,"NH1",25,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B17","ATL",59,14,"M",97,49,17,639.37,194919.36,"b17",75,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B18","TLA",69,11,"M",85,54,10,642.57,929371.69,"b18",289,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"NH7","TAL",53,12,"M",88,51,12,667.99,50952.51,"nh7",21,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"AA2","ALT",51,16,"F",95,60,37,544.31,1028358.3,"AA2",240,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"GB9","ALT",21,11,"F",78,41,18,577.12,792257.85,"GB9",305,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"LG12","TLA",20,16,"M",92,56,4,589.79,812921.82,"LG12",194,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"AA1","LTA",52,11,"M",68,34,15,605.79,824398.36,"AA1",297,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"B19","TAL",56,16,"M",92,50,15,652.52,901359.99,"B19",302,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
77,"JP3","LTA",21,13,"M",82,43,1,490.88,898067.18,"jp3",254,"fault",5,2,48,279,219,"word","104.12",3.725,36.97,3.492,1.8
78,"G20","LAT",73,13,"M",93,60,21,781.26,659868.38,"g20",194,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"A19","TAL",21,15,"F",98,56,9,637.14,633925.88,"A18",241,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"B17","ATL",59,14,"M",97,49,17,682.87,184811.99,"b17",71,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"AA1","LTA",52,11,"M",68,34,15,612.17,787632.62,"AA1",283,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"A15","LTA",21,16,"F",95,57,9,430.07,955173.32,"A15",313,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"JP3","LTA",21,13,"M",82,43,1,690.09,890724.13,"jp3",251,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"B12","TLA",58,13,"M",93,47,8,532.84,686989.8,"fb11",241,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"B16","ALT",46,17,"M",103,58,30,539.78,113011.35,"B16",43,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"GB9","ALT",21,11,"F",78,41,18,436.65,796870.19,"GB9",307,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"MB10","ATL",59,13,"F",96,56,30,611.47,857557.74,"mb10",277,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"NH2","LAT",54,17,"F",79,56,43,679.36,464186.35,"NH2",151,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"RT4","ALT",21,15,"M",92,57,13,425.26,284880.53,"RT4",89,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"NH7","TAL",53,12,"M",88,51,12,503.07,113244.46,"nh7",46,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"LG12","TLA",20,16,"M",92,56,4,434.23,795837.83,"LG12",187,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"ML1","TAL",21,16,"F",83,51,7,595.12,650088.21,"ML1",226,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
78,"NH1","TAL",52,18,"M",78,56,33,638.47,138688.09,"NH1",44,"clean",5,3,293,183,59,"word","121.24",3.791,41.19,3.539,1.7
